,Date-Time,Price,Volume,Bid Price,Bid Size,Ask Price,Ask Size,Side,BuyV,SellV
20787,2023-06-21 14:56:48.337561213,0.05,1,0.02,5,0.05,1,Buy,1,0
20788,2023-06-21 14:57:45.173009030,0.06,2,0.03,2,0.06,2,Buy,2,0
20789,2023-06-21 14:57:46.213444289,0.07,3,0.03,2,0.07,3,Buy,3,0
20790,2023-06-21 15:20:16.883337333,0.06,2,0.04,2,0.06,2,Buy,2,0
20791,2023-06-21 15:29:22.138390334,0.07,1,0.05,4,0.07,1,Buy,1,0
20792,2023-06-21 15:37:10.453247495,0.08,14,0.07,10,0.08,15,Buy,14,0
20793,2023-06-21 15:37:12.637670818,0.08,1,0.06,2,0.08,1,Buy,1,0
20794,2023-06-21 15:40:10.987615476,0.08,2,0.08,2,0.09,20,Sell,0,2
20795,2023-06-21 15:46:25.533172732,0.08,8,0.08,8,0.09,23,Sell,0,8
20796,2023-06-21 15:46:25.533172732,0.08,2,0.06,2,0.08,2,Buy,2,0
20797,2023-06-21 15:51:26.462926289,0.08,10,0.07,1,0.08,10,Buy,10,0
20798,2023-06-21 15:55:44.258086665,0.08,1,0.06,2,0.08,10,Buy,1,0
20799,2023-06-21 15:55:45.067532218,0.08,1,0.06,2,0.08,9,Buy,1,0
20800,2023-06-21 15:58:38.547858506,0.07,1,0.06,6,0.07,8,Buy,1,0
20801,2023-06-21 15:58:38.762927633,0.07,1,0.06,6,0.07,7,Buy,1,0
20802,2023-06-21 15:58:43.397566951,0.07,2,0.06,6,0.07,6,Buy,2,0
20803,2023-06-21 15:58:43.397566951,0.07,4,0.06,6,0.07,4,Buy,4,0
20804,2023-06-21 16:08:49.037640283,0.06,2,0.06,2,0.07,10,Sell,0,2
20805,2023-06-21 16:08:49.207792387,0.06,1,0.04,1,0.06,8,Buy,1,0
20806,2023-06-21 16:15:35.482999460,0.07,7,0.06,6,0.07,7,Buy,7,0
20807,2023-06-21 16:29:26.717514198,0.07,3,0.04,1,0.07,3,Buy,3,0
20808,2023-06-21 16:32:23.098076915,0.08,2,0.08,2,0.09,23,Sell,0,2
20809,2023-06-21 16:32:23.098076915,0.08,2,0.04,1,0.08,3,Buy,2,0
20810,2023-06-21 16:32:24.072792995,0.08,1,0.04,1,0.08,1,Buy,1,0
20811,2023-06-21 16:34:20.072508205,0.08,1,0.06,1,0.08,6,Buy,1,0
20812,2023-06-21 16:34:21.083049759,0.08,1,0.06,1,0.08,5,Buy,1,0
20813,2023-06-21 16:34:21.293131401,0.08,3,0.06,1,0.08,4,Buy,3,0
20814,2023-06-21 16:34:21.493246623,0.08,1,0.06,1,0.08,1,Buy,1,0
20815,2023-06-21 16:43:56.332527099,0.09,18,0.08,10,0.09,20,Buy,18,0
20816,2023-06-21 16:43:57.367885212,0.09,2,0.08,1,0.09,2,Buy,2,0
20817,2023-06-21 16:44:47.032870091,0.1,13,0.09,10,0.1,14,Buy,13,0
20818,2023-06-21 16:45:02.162486652,0.1,1,0.05,1,0.1,1,Buy,1,0
20819,2023-06-21 17:00:51.538141925,0.08,2,0.05,1,0.08,2,Buy,2,0
20820,2023-06-21 17:05:30.452563820,0.1,3,0.05,1,0.1,3,Buy,3,0
20821,2023-06-21 17:07:46.288185875,0.09,1,0.05,1,0.09,1,Buy,1,0
20822,2023-06-21 18:05:52.312759799,0.09,2,0.08,2,0.09,25,Buy,2,0
20823,2023-06-21 18:07:18.103113818,0.09,1,0.08,9,0.09,23,Buy,1,0
20824,2023-06-21 18:07:37.962907165,0.09,1,0.08,8,0.09,22,Buy,1,0
20825,2023-06-21 18:07:38.163033530,0.09,1,0.08,8,0.09,21,Buy,1,0
20826,2023-06-21 18:07:45.017946769,0.09,1,0.08,8,0.09,20,Buy,1,0
20827,2023-06-21 18:08:43.627608780,0.09,1,0.08,10,0.09,19,Buy,1,0
20828,2023-06-21 18:09:04.307820064,0.09,1,0.08,10,0.09,18,Buy,1,0
20829,2023-06-21 18:09:04.512901749,0.09,16,0.08,10,0.09,17,Buy,16,0
20830,2023-06-21 18:09:04.512901749,0.09,1,0.07,2,0.09,2,Buy,1,0
20831,2023-06-21 18:09:04.522878540,0.09,1,0.07,2,0.09,1,Buy,1,0
20832,2023-06-21 18:09:04.522878540,0.09,1,0.07,2,0.09,1,Buy,1,0
20833,2023-06-21 18:09:04.718005373,0.09,1,0.07,2,0.09,1,Buy,1,0
20834,2023-06-21 18:09:04.747888093,0.09,1,0.08,1,0.09,1,Buy,1,0
20835,2023-06-21 18:09:06.117882031,0.09,1,0.07,3,0.09,1,Buy,1,0
20836,2023-06-21 18:09:55.958042317,0.09,1,0.07,2,0.09,1,Buy,1,0
20837,2023-06-21 18:10:11.242938979,0.07,2,0.07,2,0.09,1,Sell,0,2
20838,2023-06-21 18:10:32.672856461,0.09,1,0.05,3,0.09,1,Buy,1,0
20839,2023-06-21 18:10:32.997487601,0.09,1,0.06,1,0.09,1,Buy,1,0
20840,2023-06-21 18:12:41.738187586,0.09,1,0.07,2,0.09,1,Buy,1,0
20841,2023-06-21 18:13:06.972653039,0.1,8,0.07,6,0.1,8,Buy,8,0
20842,2023-06-21 18:13:53.987972764,0.1,1,0.1,2,0.11,8,Sell,0,1
20843,2023-06-21 18:14:19.703082024,0.06,1,0.06,1,0.11,8,Sell,0,1
20844,2023-06-21 18:14:45.613304275,0.05,3,0.05,3,0.09,3,Sell,0,3
20845,2023-06-21 18:14:45.618287045,0.04,3,0.04,3,0.09,3,Sell,0,3
20846,2023-06-22 02:01:00.487475581,0.04,2,0.03,15,0.04,5,Buy,2,0
20847,2023-06-22 04:09:58.792464955,0.04,3,0.03,9,0.04,3,Buy,3,0
20848,2023-06-22 04:09:58.792729385,0.04,1,0.04,1,0.05,8,Sell,0,1
20849,2023-06-22 04:10:06.428180842,0.04,2,0.04,2,0.05,9,Sell,0,2
20850,2023-06-22 07:10:31.647584375,0.03,3,0.03,9,0.04,9,Sell,0,3
20851,2023-06-22 09:21:31.183038802,0.04,1,0.03,8,0.04,1,Buy,1,0
20852,2023-06-22 11:11:39.188399880,0.05,1,0.03,17,0.05,1,Buy,1,0
20853,2023-06-22 12:24:38.982384415,0.06,2,0.05,7,0.06,10,Buy,2,0
20854,2023-06-22 12:33:44.227910722,0.05,3,0.05,4,0.06,15,Sell,0,3
20855,2023-06-22 13:33:37.647936917,0.04,1,0.04,1,0.06,17,Sell,0,1
20856,2023-06-22 13:34:26.157949226,0.06,14,0.05,10,0.06,15,Buy,14,0
20857,2023-06-22 13:34:26.162952417,0.06,1,0.05,3,0.06,1,Buy,1,0
20858,2023-06-22 13:35:33.818112743,0.07,7,0.06,6,0.07,7,Buy,7,0
20859,2023-06-22 13:35:33.818112743,0.07,1,0.05,4,0.07,1,Buy,1,0
20860,2023-06-22 13:35:33.818112743,0.07,1,0.06,3,0.07,1,Buy,1,0
20861,2023-06-22 13:35:33.822878589,0.07,1,0.06,3,0.07,1,Buy,1,0
20862,2023-06-22 13:35:33.822878589,0.07,1,0.06,3,0.07,1,Buy,1,0
20863,2023-06-22 13:35:33.822878589,0.07,1,0.06,3,0.07,1,Buy,1,0
20864,2023-06-22 13:35:33.822878589,0.07,1,0.06,3,0.07,1,Buy,1,0
20865,2023-06-22 13:35:33.822878589,0.07,1,0.06,3,0.07,1,Buy,1,0
20866,2023-06-22 13:35:33.822878589,0.07,1,0.06,3,0.07,1,Buy,1,0
20867,2023-06-22 13:35:33.822878589,0.07,1,0.06,2,0.07,1,Buy,1,0
20868,2023-06-22 13:35:33.827957483,0.07,1,0.06,2,0.07,1,Buy,1,0
20869,2023-06-22 13:35:33.827957483,0.07,1,0.06,2,0.07,1,Buy,1,0
20870,2023-06-22 13:35:33.827957483,0.07,1,0.06,2,0.07,1,Buy,1,0
20871,2023-06-22 13:35:33.827957483,0.07,1,0.06,2,0.07,1,Buy,1,0
20872,2023-06-22 13:35:33.832815832,0.07,1,0.06,2,0.07,1,Buy,1,0
20873,2023-06-22 13:37:25.022660041,0.08,14,0.07,3,0.08,15,Buy,14,0
20874,2023-06-22 13:37:25.032603650,0.08,4,0.06,3,0.08,4,Buy,4,0
20875,2023-06-22 13:37:25.032603650,0.08,3,0.05,5,0.08,3,Buy,3,0
20876,2023-06-22 13:37:26.162716071,0.08,3,0.06,3,0.08,3,Buy,3,0
20877,2023-06-22 13:38:04.953320698,0.08,3,0.07,2,0.08,3,Buy,3,0
20878,2023-06-22 13:38:04.953320698,0.08,1,0.07,2,0.08,3,Buy,1,0
20879,2023-06-22 13:38:04.963282454,0.08,2,0.07,1,0.08,2,Buy,2,0
20880,2023-06-22 13:38:07.202630911,0.08,3,0.07,7,0.08,3,Buy,3,0
20881,2023-06-22 13:38:10.903199565,0.08,4,0.07,8,0.08,3,Buy,4,0
20882,2023-06-22 13:38:10.908183227,0.08,2,0.07,7,0.08,2,Buy,2,0
20883,2023-06-22 13:38:49.198071080,0.08,3,0.07,9,0.08,3,Buy,3,0
20884,2023-06-22 13:38:51.628395436,0.08,1,0.07,7,0.08,3,Buy,1,0
20885,2023-06-22 13:38:51.628395436,0.08,1,0.07,6,0.08,2,Buy,1,0
20886,2023-06-22 13:38:51.628395436,0.08,1,0.07,5,0.08,1,Buy,1,0
20887,2023-06-22 13:38:51.628395436,0.08,1,0.07,5,0.08,3,Buy,1,0
20888,2023-06-22 13:39:05.563213534,0.08,1,0.07,2,0.08,2,Buy,1,0
20889,2023-06-22 13:39:05.563213534,0.08,1,0.07,1,0.08,1,Buy,1,0
20890,2023-06-22 13:39:05.563213534,0.08,1,0.06,8,0.08,3,Buy,1,0
20891,2023-06-22 13:42:26.218249213,0.08,1,0.07,9,0.08,8,Buy,1,0
20892,2023-06-22 13:42:26.218249213,0.08,5,0.07,8,0.08,7,Buy,5,0
20893,2023-06-22 13:42:26.218249213,0.08,1,0.07,2,0.08,5,Buy,1,0
20894,2023-06-22 13:42:26.218249213,0.08,2,0.07,4,0.08,4,Buy,2,0
20895,2023-06-22 13:42:26.223218809,0.08,2,0.07,5,0.08,2,Buy,2,0
20896,2023-06-22 13:42:26.223218809,0.08,1,0.07,5,0.08,3,Buy,1,0
20897,2023-06-22 13:42:26.228209526,0.08,2,0.07,4,0.08,2,Buy,2,0
20898,2023-06-22 13:42:27.657918737,0.08,3,0.07,6,0.08,3,Buy,3,0
20899,2023-06-22 13:42:36.238248584,0.08,2,0.07,7,0.08,2,Buy,2,0
20900,2023-06-22 13:56:01.232935932,0.09,1,0.07,7,0.09,11,Buy,1,0
20901,2023-06-22 13:56:01.232935932,0.09,1,0.07,6,0.09,10,Buy,1,0
20902,2023-06-22 14:00:58.848248971,0.09,4,0.07,12,0.09,14,Buy,4,0
20903,2023-06-22 14:00:58.858205212,0.09,1,0.07,12,0.09,10,Buy,1,0
20904,2023-06-22 14:03:29.408209679,0.08,3,0.07,6,0.08,3,Buy,3,0
20905,2023-06-22 14:12:09.287692123,0.09,1,0.07,3,0.09,10,Buy,1,0
20906,2023-06-22 14:12:09.287692123,0.09,1,0.07,3,0.09,9,Buy,1,0
20907,2023-06-22 14:20:16.843078787,0.09,1,0.08,11,0.09,8,Buy,1,0
20908,2023-06-22 14:21:59.988216470,0.09,7,0.08,9,0.09,7,Buy,7,0
20909,2023-06-22 14:30:04.817618799,0.1,1,0.09,1,0.1,2,Buy,1,0
20910,2023-06-22 14:44:20.873076694,0.11,2,0.1,6,0.11,9,Buy,2,0
20911,2023-06-22 14:56:39.427577486,0.11,1,0.1,6,0.11,7,Buy,1,0
20912,2023-06-22 14:56:49.337954613,0.11,1,0.1,8,0.11,6,Buy,1,0
20913,2023-06-22 14:56:49.337954613,0.11,5,0.1,7,0.11,5,Buy,5,0
20914,2023-06-22 15:01:50.608215147,0.11,1,0.11,4,0.12,11,Sell,0,1
20915,2023-06-22 15:01:50.608215147,0.11,1,0.11,3,0.12,10,Sell,0,1
20916,2023-06-22 15:02:45.508186736,0.11,2,0.11,2,0.12,9,Sell,0,2
20917,2023-06-22 15:05:09.018104632,0.11,6,0.1,11,0.11,6,Buy,6,0
20918,2023-06-22 15:06:01.482820891,0.12,9,0.11,4,0.12,9,Buy,9,0
20919,2023-06-22 15:06:03.272886778,0.13,11,0.11,10,0.13,12,Buy,11,0
20920,2023-06-22 15:06:04.083378301,0.13,1,0.11,1,0.13,1,Buy,1,0
20921,2023-06-22 15:06:05.048100236,0.14,11,0.12,5,0.14,12,Buy,11,0
20922,2023-06-22 15:06:05.048100236,0.14,1,0.12,5,0.14,1,Buy,1,0
20923,2023-06-22 15:06:05.053085074,0.15,4,0.12,5,0.15,4,Buy,4,0
20924,2023-06-22 15:42:32.627640559,0.13,1,0.1,12,0.13,3,Buy,1,0
20925,2023-06-22 16:11:59.218330325,0.12,1,0.1,10,0.12,1,Buy,1,0
20926,2023-06-22 16:11:59.997908935,0.12,1,0.11,4,0.12,1,Buy,1,0
20927,2023-06-22 16:12:01.493340996,0.12,1,0.11,5,0.12,1,Buy,1,0
20928,2023-06-22 16:12:16.862863692,0.12,1,0.11,10,0.12,1,Buy,1,0
20929,2023-06-22 16:12:16.973378486,0.12,1,0.11,10,0.12,1,Buy,1,0
20930,2023-06-22 16:12:21.197929665,0.12,1,0.11,12,0.12,1,Buy,1,0
20931,2023-06-22 16:12:30.517914007,0.12,1,0.11,12,0.12,1,Buy,1,0
20932,2023-06-22 16:13:18.998069124,0.12,1,0.11,14,0.12,1,Buy,1,0
20933,2023-06-22 16:13:50.102601332,0.12,1,0.11,14,0.12,1,Buy,1,0
20934,2023-06-22 16:13:52.018084007,0.12,1,0.11,14,0.12,1,Buy,1,0
20935,2023-06-22 16:14:42.912674675,0.12,1,0.11,13,0.12,1,Buy,1,0
20936,2023-06-22 16:15:01.468167620,0.12,1,0.11,15,0.12,1,Buy,1,0
20937,2023-06-22 16:15:01.478125161,0.12,1,0.11,14,0.12,1,Buy,1,0
20938,2023-06-22 16:15:01.527910657,0.12,1,0.11,14,0.12,1,Buy,1,0
20939,2023-06-22 16:15:14.282915625,0.12,1,0.11,15,0.12,1,Buy,1,0
20940,2023-06-22 16:15:14.888238246,0.12,1,0.11,15,0.12,1,Buy,1,0
20941,2023-06-22 16:15:59.152890104,0.12,1,0.11,15,0.12,1,Buy,1,0
20942,2023-06-22 16:20:55.858212579,0.12,1,0.11,8,0.12,1,Buy,1,0
20943,2023-06-22 16:21:53.377684977,0.12,1,0.11,12,0.12,1,Buy,1,0
20944,2023-06-22 16:21:53.377684977,0.12,1,0.11,12,0.12,1,Buy,1,0
20945,2023-06-22 16:22:05.922597250,0.12,4,0.11,14,0.12,1,Buy,4,0
20946,2023-06-22 16:22:22.128445765,0.12,1,0.11,11,0.12,1,Buy,1,0
20947,2023-06-22 16:22:33.103291020,0.12,1,0.11,13,0.12,1,Buy,1,0
20948,2023-06-22 16:29:11.162627217,0.13,2,0.12,1,0.13,2,Buy,2,0
20949,2023-06-22 16:36:52.698201914,0.13,1,0.13,2,0.14,9,Sell,0,1
20950,2023-06-22 16:43:59.948354809,0.13,2,0.13,2,0.14,8,Sell,0,2
20951,2023-06-22 16:44:02.473275934,0.12,5,0.12,5,0.13,1,Sell,0,5
20952,2023-06-22 16:44:02.533007263,0.12,1,0.1,8,0.12,1,Buy,1,0
20953,2023-06-22 16:44:11.037663987,0.12,1,0.1,9,0.12,1,Buy,1,0
20954,2023-06-22 16:44:24.343251266,0.12,15,0.11,2,0.12,1,Buy,15,0
20955,2023-06-22 16:44:24.373122559,0.12,1,0.1,2,0.12,1,Buy,1,0
20956,2023-06-22 16:44:28.443251791,0.12,1,0.11,9,0.12,1,Buy,1,0
20957,2023-06-22 16:44:28.448231629,0.12,1,0.11,8,0.12,1,Buy,1,0
20958,2023-06-22 16:44:28.468219727,0.12,1,0.11,8,0.12,1,Buy,1,0
20959,2023-06-22 16:44:28.478113835,0.12,1,0.11,9,0.12,1,Buy,1,0
20960,2023-06-22 16:44:28.718042026,0.12,1,0.11,9,0.12,1,Buy,1,0
20961,2023-06-22 16:44:34.917836061,0.12,1,0.11,9,0.12,1,Buy,1,0
20962,2023-06-22 16:44:34.927796677,0.12,6,0.11,11,0.12,1,Buy,6,0
20963,2023-06-22 16:44:34.932765203,0.12,1,0.11,5,0.12,1,Buy,1,0
20964,2023-06-22 16:45:43.433025428,0.12,1,0.1,1,0.12,1,Buy,1,0
20965,2023-06-22 16:45:43.433025428,0.12,1,0.09,10,0.12,1,Buy,1,0
20966,2023-06-22 16:46:46.248215133,0.12,1,0.11,3,0.12,1,Buy,1,0
20967,2023-06-22 16:47:27.513050306,0.12,1,0.11,1,0.12,1,Buy,1,0
20968,2023-06-22 16:48:25.642849891,0.12,1,0.11,1,0.12,1,Buy,1,0
20969,2023-06-22 16:48:25.647828669,0.12,1,0.11,1,0.12,1,Buy,1,0
20970,2023-06-22 16:48:25.682717658,0.12,1,0.11,1,0.12,1,Buy,1,0
20971,2023-06-22 16:49:33.823493057,0.12,1,0.11,3,0.12,1,Buy,1,0
20972,2023-06-22 16:49:35.132735545,0.12,1,0.11,3,0.12,1,Buy,1,0
20973,2023-06-22 16:51:09.832965269,0.12,1,0.1,5,0.12,1,Buy,1,0
20974,2023-06-22 16:51:57.917835343,0.12,1,0.11,5,0.12,1,Buy,1,0
20975,2023-06-22 16:51:57.917835343,0.12,1,0.11,5,0.12,1,Buy,1,0
20976,2023-06-22 16:51:57.917835343,0.12,1,0.11,5,0.12,1,Buy,1,0
20977,2023-06-22 16:51:57.922835522,0.12,1,0.11,4,0.12,1,Buy,1,0
20978,2023-06-22 16:51:58.318086312,0.12,1,0.11,2,0.12,1,Buy,1,0
20979,2023-06-22 16:51:58.323063647,0.12,1,0.11,3,0.12,1,Buy,1,0
20980,2023-06-22 16:51:58.352948605,0.12,1,0.11,6,0.12,1,Buy,1,0
20981,2023-06-22 16:51:58.372853312,0.12,1,0.11,6,0.12,1,Buy,1,0
20982,2023-06-22 16:51:58.372853312,0.12,1,0.11,6,0.12,1,Buy,1,0
20983,2023-06-22 16:51:58.382809723,0.12,1,0.11,6,0.12,1,Buy,1,0
20984,2023-06-22 16:51:58.412672020,0.12,1,0.11,6,0.12,1,Buy,1,0
20985,2023-06-22 16:51:58.437657839,0.12,1,0.11,2,0.12,1,Buy,1,0
20986,2023-06-22 16:52:00.022646682,0.12,1,0.11,5,0.12,1,Buy,1,0
20987,2023-06-22 16:52:01.028178820,0.12,1,0.11,3,0.12,1,Buy,1,0
20988,2023-06-22 16:52:04.122597724,0.12,1,0.11,1,0.12,1,Buy,1,0
20989,2023-06-22 16:52:04.127601421,0.12,1,0.1,6,0.12,1,Buy,1,0
20990,2023-06-22 16:52:04.127601421,0.12,1,0.1,6,0.12,1,Buy,1,0
20991,2023-06-22 16:52:04.153463258,0.12,1,0.1,6,0.12,1,Buy,1,0
20992,2023-06-22 16:52:07.032819904,0.12,1,0.11,3,0.12,1,Buy,1,0
20993,2023-06-22 16:52:14.347696400,0.12,1,0.11,1,0.12,1,Buy,1,0
20994,2023-06-22 16:52:16.513188442,0.12,1,0.1,6,0.12,1,Buy,1,0
20995,2023-06-22 16:52:16.523163451,0.12,1,0.11,2,0.12,1,Buy,1,0
20996,2023-06-22 16:52:16.528138390,0.12,1,0.1,7,0.12,1,Buy,1,0
20997,2023-06-22 16:52:42.092901188,0.12,1,0.11,3,0.12,1,Buy,1,0
20998,2023-06-22 17:05:06.967591524,0.12,1,0.09,8,0.12,1,Buy,1,0
20999,2023-06-22 17:05:40.652608045,0.12,1,0.09,12,0.12,1,Buy,1,0
21000,2023-06-22 17:05:42.523413155,0.12,1,0.09,11,0.12,1,Buy,1,0
21001,2023-06-22 17:05:42.533359349,0.12,1,0.09,11,0.12,1,Buy,1,0
21002,2023-06-22 17:05:42.538338869,0.12,1,0.09,11,0.12,1,Buy,1,0
21003,2023-06-22 17:12:00.307746937,0.13,3,0.11,2,0.13,3,Buy,3,0
21004,2023-06-22 17:12:00.312747551,0.13,2,0.11,2,0.13,3,Buy,2,0
21005,2023-06-22 17:12:08.237942353,0.13,2,0.1,2,0.13,2,Buy,2,0
21006,2023-06-22 17:12:14.127536011,0.13,1,0.1,2,0.13,1,Buy,1,0
21007,2023-06-22 17:12:23.893187974,0.13,1,0.1,4,0.13,1,Buy,1,0
21008,2023-06-22 17:25:34.453243497,0.12,1,0.11,3,0.12,1,Buy,1,0
21009,2023-06-22 17:28:20.748107089,0.12,1,0.1,4,0.12,1,Buy,1,0
21010,2023-06-22 17:28:38.503175382,0.12,1,0.1,4,0.12,1,Buy,1,0
21011,2023-06-22 17:29:41.222801513,0.12,1,0.11,3,0.12,1,Buy,1,0
21012,2023-06-22 17:30:04.583229993,0.12,1,0.11,2,0.12,1,Buy,1,0
21013,2023-06-22 17:30:08.708119999,0.12,1,0.11,2,0.12,1,Buy,1,0
21014,2023-06-22 17:30:08.713096859,0.12,1,0.11,2,0.12,1,Buy,1,0
21015,2023-06-22 17:31:00.007899862,0.12,1,0.11,2,0.12,1,Buy,1,0
21016,2023-06-22 17:31:43.238183597,0.12,1,0.1,3,0.12,1,Buy,1,0
21017,2023-06-22 17:31:43.248078035,0.12,1,0.1,3,0.12,1,Buy,1,0
21018,2023-06-22 17:31:47.692596604,0.12,1,0.1,3,0.12,1,Buy,1,0
21019,2023-06-22 17:32:19.208156482,0.12,1,0.1,5,0.12,1,Buy,1,0
21020,2023-06-22 17:32:21.498122282,0.12,1,0.1,7,0.12,1,Buy,1,0
21021,2023-06-22 17:32:28.063288302,0.12,1,0.1,5,0.12,1,Buy,1,0
21022,2023-06-22 17:33:20.987914054,0.12,1,0.1,5,0.12,1,Buy,1,0
21023,2023-06-22 17:33:20.992898752,0.12,1,0.1,5,0.12,1,Buy,1,0
21024,2023-06-22 17:33:40.913437325,0.12,1,0.1,4,0.12,1,Buy,1,0
21025,2023-06-22 17:33:40.918408898,0.12,1,0.11,3,0.12,1,Buy,1,0
21026,2023-06-22 17:33:40.943300718,0.12,1,0.11,3,0.12,1,Buy,1,0
21027,2023-06-22 17:33:42.573144148,0.12,1,0.11,4,0.12,1,Buy,1,0
21028,2023-06-22 17:33:42.603020012,0.12,1,0.11,4,0.12,1,Buy,1,0
21029,2023-06-22 17:34:19.792744233,0.12,1,0.11,5,0.12,1,Buy,1,0
21030,2023-06-22 17:34:33.927660616,0.12,2,0.11,4,0.12,1,Buy,2,0
21031,2023-06-22 17:34:51.632939941,0.12,1,0.11,1,0.12,1,Buy,1,0
21032,2023-06-22 17:35:01.417991561,0.12,1,0.1,6,0.12,1,Buy,1,0
21033,2023-06-22 17:35:28.183459873,0.12,1,0.11,6,0.12,1,Buy,1,0
21034,2023-06-22 17:35:28.943132279,0.12,1,0.11,6,0.12,1,Buy,1,0
21035,2023-06-22 17:35:28.948109812,0.12,1,0.11,4,0.12,1,Buy,1,0
21036,2023-06-22 17:35:28.948109812,0.12,1,0.11,4,0.12,1,Buy,1,0
21037,2023-06-22 17:35:28.948109812,0.12,1,0.11,2,0.12,1,Buy,1,0
21038,2023-06-22 17:35:28.948109812,0.12,1,0.1,9,0.12,1,Buy,1,0
21039,2023-06-22 17:35:28.953086326,0.12,1,0.1,9,0.12,1,Buy,1,0
21040,2023-06-22 17:35:28.953086326,0.12,1,0.1,9,0.12,1,Buy,1,0
21041,2023-06-22 17:35:28.958059547,0.12,1,0.1,9,0.12,1,Buy,1,0
21042,2023-06-22 17:35:28.963055336,0.12,1,0.1,6,0.12,1,Buy,1,0
21043,2023-06-22 17:35:28.963055336,0.12,1,0.1,6,0.12,1,Buy,1,0
21044,2023-06-22 17:35:28.963055336,0.12,1,0.1,6,0.12,1,Buy,1,0
21045,2023-06-22 17:35:28.963055336,0.12,1,0.1,6,0.12,1,Buy,1,0
21046,2023-06-22 17:35:28.968017672,0.12,1,0.1,6,0.12,1,Buy,1,0
21047,2023-06-22 17:36:55.312941161,0.12,1,0.1,7,0.12,1,Buy,1,0
21048,2023-06-22 17:37:06.702921056,0.12,1,0.1,8,0.12,1,Buy,1,0
21049,2023-06-22 17:37:19.633136940,0.12,1,0.1,8,0.12,1,Buy,1,0
21050,2023-06-22 17:37:24.368368516,0.12,1,0.1,11,0.12,2,Buy,1,0
21051,2023-06-22 17:37:24.368368516,0.12,2,0.1,7,0.12,2,Buy,2,0
21052,2023-06-22 17:37:24.368368516,0.12,1,0.1,7,0.12,1,Buy,1,0
21053,2023-06-22 17:37:24.368368516,0.12,1,0.1,7,0.12,1,Buy,1,0
21054,2023-06-22 17:37:24.373331547,0.12,1,0.1,7,0.12,1,Buy,1,0
21055,2023-06-22 17:37:24.373331547,0.12,1,0.1,7,0.12,1,Buy,1,0
21056,2023-06-22 17:37:24.373331547,0.12,1,0.1,7,0.12,1,Buy,1,0
21057,2023-06-22 17:37:24.378313474,0.12,1,0.1,7,0.12,1,Buy,1,0
21058,2023-06-22 17:37:24.378313474,0.12,1,0.1,7,0.12,1,Buy,1,0
21059,2023-06-22 17:37:24.383296063,0.12,1,0.1,7,0.12,1,Buy,1,0
21060,2023-06-22 17:37:24.388274160,0.12,1,0.1,8,0.12,1,Buy,1,0
21061,2023-06-22 17:37:24.388274160,0.12,1,0.1,8,0.12,1,Buy,1,0
21062,2023-06-22 17:37:24.393241018,0.12,1,0.1,8,0.12,1,Buy,1,0
21063,2023-06-22 17:37:24.393241018,0.12,1,0.1,8,0.12,1,Buy,1,0
21064,2023-06-22 17:37:29.342582682,0.12,1,0.11,1,0.12,1,Buy,1,0
21065,2023-06-22 17:37:29.342582682,0.12,1,0.1,6,0.12,1,Buy,1,0
21066,2023-06-22 17:37:30.832985304,0.12,1,0.1,6,0.12,1,Buy,1,0
21067,2023-06-22 17:37:30.877785827,0.12,1,0.1,3,0.12,1,Buy,1,0
21068,2023-06-22 17:37:31.842593969,0.12,1,0.1,3,0.12,1,Buy,1,0
21069,2023-06-22 17:37:50.558374689,0.12,1,0.1,5,0.12,1,Buy,1,0
21070,2023-06-22 17:38:01.417696164,0.12,1,0.1,7,0.12,1,Buy,1,0
21071,2023-06-22 17:42:21.062719154,0.12,1,0.11,4,0.12,1,Buy,1,0
21072,2023-06-22 17:42:21.097633896,0.12,1,0.11,4,0.12,1,Buy,1,0
21073,2023-06-22 17:42:21.418167210,0.12,1,0.11,4,0.12,1,Buy,1,0
21074,2023-06-22 17:42:30.263326062,0.12,1,0.11,4,0.12,1,Buy,1,0
21075,2023-06-22 17:42:30.533141029,0.12,1,0.11,3,0.12,1,Buy,1,0
21076,2023-06-22 17:42:30.568193590,0.12,1,0.11,3,0.12,1,Buy,1,0
21077,2023-06-22 17:42:37.487603215,0.12,1,0.1,8,0.12,1,Buy,1,0
21078,2023-06-22 17:42:42.012733155,0.12,1,0.11,3,0.12,1,Buy,1,0
21079,2023-06-22 17:42:42.012733155,0.12,1,0.11,3,0.12,1,Buy,1,0
21080,2023-06-22 17:42:42.012733155,0.12,1,0.11,1,0.12,1,Buy,1,0
21081,2023-06-22 17:43:00.977595064,0.12,1,0.1,6,0.12,1,Buy,1,0
21082,2023-06-22 17:43:00.977595064,0.12,1,0.1,6,0.12,1,Buy,1,0
21083,2023-06-22 17:45:35.463197775,0.12,1,0.1,3,0.12,1,Buy,1,0
21084,2023-06-22 17:46:02.078347882,0.12,1,0.1,3,0.12,1,Buy,1,0
21085,2023-06-22 17:46:02.968436695,0.12,1,0.1,3,0.12,1,Buy,1,0
21086,2023-06-22 17:51:54.503033494,0.12,1,0.1,5,0.12,1,Buy,1,0
21087,2023-06-22 17:51:54.542859842,0.12,1,0.1,5,0.12,1,Buy,1,0
21088,2023-06-22 17:51:54.542859842,0.12,1,0.11,2,0.12,1,Buy,1,0
21089,2023-06-22 17:51:54.562780942,0.12,1,0.11,4,0.12,1,Buy,1,0
