Contract 1,Contract 2,Mean,Median
ZL Oct25-Jan26.csv,ZL Jan26-Aug26.csv,0.25,0.25
ZL Oct25-Jan26.csv,ZL Mar25-May25.csv,0.515,0.5
ZL Oct25-Jan26.csv,ZL May25-Jul25.csv,0.9250000000000002,0.8
ZL Oct25-Jan26.csv,ZL Dec25-Mar26.csv,0.8700000000000001,0.8500000000000001
ZL Oct25-Jan26.csv,ZL Sep25-Dec25.csv,0.255,0.30000000000000004
ZL Oct25-Jan26.csv,ZL Jul25-Aug25.csv,0.9500000000000002,0.55
ZL Oct25-Jan26.csv,ZL Sep25-Mar26.csv,0.475,0.5
ZL Jul25-Sep25.csv,ZL Oct25-Dec25.csv,1.7849999999999997,1.05
ZL Jul25-Sep25.csv,ZL Oct25-May26.csv,0.21000000000000002,0.2
ZL Jul25-Sep25.csv,ZL Jan26-Mar26.csv,0.9750000000000002,0.75
ZL Jul25-Sep25.csv,ZL Aug25-Sep25.csv,1.8849999999999998,1.8
ZL Jul25-Sep25.csv,ZL Dec25-May26.csv,0.2899999999999999,0.25
ZL Jul25-Sep25.csv,ZL Aug25-Dec25.csv,0.575,0.5
ZL Jul25-Sep25.csv,ZL Sep25-Jan26.csv,0.3,0.35000000000000003
ZL Jul25-Sep25.csv,ZL May25-Aug25.csv,0.925,0.8
ZL Jul25-Sep25.csv,ZL May25-Sep25.csv,0.645,0.6000000000000001
ZL Jul25-Sep25.csv,ZL Dec25-Jul26.csv,0.45499999999999996,0.4
ZL Jul25-Sep25.csv,ZL Dec25-Jan26.csv,1.0699999999999998,1.05
ZL Jul25-Sep25.csv,ZL Jan26-Aug26.csv,0.24500000000000002,0.15000000000000002
ZL Jul25-Sep25.csv,ZL Mar25-May25.csv,1.04,0.8500000000000001
ZL Jul25-Sep25.csv,ZL May25-Jul25.csv,1.37,1.3
ZL Jul25-Sep25.csv,ZL Dec25-Mar26.csv,0.535,0.45
ZL Jul25-Sep25.csv,ZL Sep25-Dec25.csv,0.8450000000000001,0.6500000000000001
ZL Jul25-Sep25.csv,ZL Jul25-Aug25.csv,1.895,1.9000000000000001
ZL Jul25-Sep25.csv,ZL Sep25-Mar26.csv,0.24500000000000002,0.25
ZL Oct25-Dec25.csv,ZL Oct25-May26.csv,0.135,0.1
ZL Oct25-Dec25.csv,ZL Jan26-Mar26.csv,0.41500000000000004,0.45
ZL Oct25-Dec25.csv,ZL Aug25-Sep25.csv,0.9849999999999998,0.9
ZL Oct25-Dec25.csv,ZL Dec25-May26.csv,0.13,0.1
ZL Oct25-Dec25.csv,ZL Aug25-Dec25.csv,0.36000000000000004,0.4
ZL Oct25-Dec25.csv,ZL Sep25-Jan26.csv,0.225,0.15000000000000002
ZL Oct25-Dec25.csv,ZL May25-Aug25.csv,0.3950000000000001,0.4
ZL Oct25-Dec25.csv,ZL May25-Sep25.csv,0.27,0.25
ZL Oct25-Dec25.csv,ZL Dec25-Jul26.csv,0.17500000000000002,0.2
ZL Oct25-Dec25.csv,ZL Dec25-Jan26.csv,0.5700000000000001,0.5
ZL Oct25-Dec25.csv,ZL Jan26-Aug26.csv,0.1,0.1
ZL Oct25-Dec25.csv,ZL Mar25-May25.csv,0.44000000000000006,0.4
ZL Oct25-Dec25.csv,ZL May25-Jul25.csv,0.635,0.6500000000000001
ZL Oct25-Dec25.csv,ZL Dec25-Mar26.csv,0.27,0.30000000000000004
ZL Oct25-Dec25.csv,ZL Sep25-Dec25.csv,0.495,0.5
ZL Oct25-Dec25.csv,ZL Jul25-Aug25.csv,0.915,0.8
ZL Oct25-Dec25.csv,ZL Sep25-Mar26.csv,0.175,0.15000000000000002
ZL Oct25-May26.csv,ZL Jan26-Mar26.csv,1.365,1.0
ZL Oct25-May26.csv,ZL Aug25-Sep25.csv,1.3,0.9500000000000001
ZL Oct25-May26.csv,ZL Dec25-May26.csv,1.2500000000000004,1.2000000000000002
ZL Oct25-May26.csv,ZL Aug25-Dec25.csv,0.34,0.25
ZL Oct25-May26.csv,ZL Sep25-Jan26.csv,0.7550000000000001,0.7000000000000001
ZL Oct25-May26.csv,ZL May25-Aug25.csv,0.875,0.6500000000000001
ZL Oct25-May26.csv,ZL May25-Sep25.csv,0.6000000000000001,0.5
ZL Oct25-May26.csv,ZL Dec25-Jul26.csv,0.19,0.0
ZL Oct25-May26.csv,ZL Dec25-Jan26.csv,2.075,1.8000000000000003
ZL Oct25-May26.csv,ZL Jan26-Aug26.csv,0.8200000000000001,0.8
ZL Oct25-May26.csv,ZL Mar25-May25.csv,1.0400000000000003,0.8
ZL Oct25-May26.csv,ZL May25-Jul25.csv,1.6600000000000001,1.6
ZL Oct25-May26.csv,ZL Dec25-Mar26.csv,0.9650000000000001,1.0
ZL Oct25-May26.csv,ZL Sep25-Dec25.csv,0.45000000000000007,0.3
ZL Oct25-May26.csv,ZL Jul25-Aug25.csv,1.56,0.45
ZL Oct25-May26.csv,ZL Sep25-Mar26.csv,0.5900000000000001,0.6000000000000001
ZL Jan26-Mar26.csv,ZL Aug25-Sep25.csv,0.37,0.15000000000000002
ZL Jan26-Mar26.csv,ZL Dec25-May26.csv,0.16500000000000004,0.2
ZL Jan26-Mar26.csv,ZL Aug25-Dec25.csv,0.11000000000000001,0.05
ZL Jan26-Mar26.csv,ZL Sep25-Jan26.csv,0.225,0.25
ZL Jan26-Mar26.csv,ZL May25-Aug25.csv,0.24499999999999997,0.25
ZL Jan26-Mar26.csv,ZL May25-Sep25.csv,0.16000000000000003,0.15000000000000002
ZL Jan26-Mar26.csv,ZL Dec25-Jul26.csv,0.09000000000000001,0.0
ZL Jan26-Mar26.csv,ZL Dec25-Jan26.csv,0.925,0.8
ZL Jan26-Mar26.csv,ZL Jan26-Aug26.csv,0.13500000000000006,0.1
ZL Jan26-Mar26.csv,ZL Mar25-May25.csv,0.32000000000000006,0.25
ZL Jan26-Mar26.csv,ZL May25-Jul25.csv,0.43000000000000005,0.45
ZL Jan26-Mar26.csv,ZL Dec25-Mar26.csv,0.54,0.5
ZL Jan26-Mar26.csv,ZL Sep25-Dec25.csv,0.18,0.1
ZL Jan26-Mar26.csv,ZL Jul25-Aug25.csv,0.49000000000000005,0.35000000000000003
ZL Jan26-Mar26.csv,ZL Sep25-Mar26.csv,0.225,0.2
ZL Aug25-Sep25.csv,ZL Dec25-May26.csv,0.11500000000000002,0.05
ZL Aug25-Sep25.csv,ZL Aug25-Dec25.csv,0.29,0.30000000000000004
ZL Aug25-Sep25.csv,ZL Sep25-Jan26.csv,0.16,0.1
ZL Aug25-Sep25.csv,ZL May25-Aug25.csv,0.47000000000000003,0.4
ZL Aug25-Sep25.csv,ZL May25-Sep25.csv,0.335,0.30000000000000004
ZL Aug25-Sep25.csv,ZL Dec25-Jul26.csv,0.195,0.1
ZL Aug25-Sep25.csv,ZL Dec25-Jan26.csv,0.47000000000000003,0.30000000000000004
ZL Aug25-Sep25.csv,ZL Jan26-Aug26.csv,0.085,0.0
ZL Aug25-Sep25.csv,ZL Mar25-May25.csv,0.505,0.4
ZL Aug25-Sep25.csv,ZL May25-Jul25.csv,0.71,0.6500000000000001
ZL Aug25-Sep25.csv,ZL Dec25-Mar26.csv,0.20500000000000002,0.1
ZL Aug25-Sep25.csv,ZL Sep25-Dec25.csv,0.4200000000000001,0.30000000000000004
ZL Aug25-Sep25.csv,ZL Jul25-Aug25.csv,0.8949999999999999,0.9
ZL Aug25-Sep25.csv,ZL Sep25-Mar26.csv,0.12000000000000002,0.1
ZL Dec25-May26.csv,ZL Aug25-Dec25.csv,0.29500000000000004,0.2
ZL Dec25-May26.csv,ZL Sep25-Jan26.csv,0.53,0.5
ZL Dec25-May26.csv,ZL May25-Aug25.csv,0.585,0.45
ZL Dec25-May26.csv,ZL May25-Sep25.csv,0.40499999999999997,0.35000000000000003
ZL Dec25-May26.csv,ZL Dec25-Jul26.csv,0.13,0.0
ZL Dec25-May26.csv,ZL Dec25-Jan26.csv,1.81,1.9500000000000002
ZL Dec25-May26.csv,ZL Jan26-Aug26.csv,0.7350000000000001,0.7000000000000001
ZL Dec25-May26.csv,ZL Mar25-May25.csv,0.76,0.55
ZL Dec25-May26.csv,ZL May25-Jul25.csv,1.09,1.0
ZL Dec25-May26.csv,ZL Dec25-Mar26.csv,0.9200000000000002,1.0
ZL Dec25-May26.csv,ZL Sep25-Dec25.csv,0.6150000000000001,0.55
ZL Dec25-May26.csv,ZL Jul25-Aug25.csv,1.0500000000000003,0.30000000000000004
ZL Dec25-May26.csv,ZL Sep25-Mar26.csv,0.41500000000000004,0.4
ZL Aug25-Dec25.csv,ZL Sep25-Jan26.csv,0.5950000000000001,0.5
ZL Aug25-Dec25.csv,ZL May25-Aug25.csv,1.4150000000000003,1.2000000000000002
ZL Aug25-Dec25.csv,ZL May25-Sep25.csv,0.9950000000000001,0.9
ZL Aug25-Dec25.csv,ZL Dec25-Jul26.csv,0.595,0.5
ZL Aug25-Dec25.csv,ZL Dec25-Jan26.csv,1.52,1.05
ZL Aug25-Dec25.csv,ZL Jan26-Aug26.csv,0.2850000000000001,0.05
ZL Aug25-Dec25.csv,ZL Mar25-May25.csv,1.53,1.4500000000000002
ZL Aug25-Dec25.csv,ZL May25-Jul25.csv,2.1700000000000004,1.75
ZL Aug25-Dec25.csv,ZL Dec25-Mar26.csv,0.6849999999999999,0.4
ZL Aug25-Dec25.csv,ZL Sep25-Dec25.csv,1.4200000000000002,1.3
ZL Aug25-Dec25.csv,ZL Jul25-Aug25.csv,2.8350000000000004,3.0
ZL Aug25-Dec25.csv,ZL Sep25-Mar26.csv,0.45999999999999996,0.45
ZL Sep25-Jan26.csv,ZL May25-Aug25.csv,0.8150000000000001,0.8
ZL Sep25-Jan26.csv,ZL May25-Sep25.csv,0.5349999999999999,0.6000000000000001
ZL Sep25-Jan26.csv,ZL Dec25-Jul26.csv,0.19,0.05
ZL Sep25-Jan26.csv,ZL Dec25-Jan26.csv,2.855,2.6
ZL Sep25-Jan26.csv,ZL Jan26-Aug26.csv,0.36499999999999994,0.35000000000000003
ZL Sep25-Jan26.csv,ZL Mar25-May25.csv,0.78,0.6500000000000001
ZL Sep25-Jan26.csv,ZL May25-Jul25.csv,1.4900000000000002,1.35
ZL Sep25-Jan26.csv,ZL Dec25-Mar26.csv,1.2400000000000002,1.2000000000000002
ZL Sep25-Jan26.csv,ZL Sep25-Dec25.csv,0.375,0.4
ZL Sep25-Jan26.csv,ZL Jul25-Aug25.csv,1.5000000000000004,1.1
ZL Sep25-Jan26.csv,ZL Sep25-Mar26.csv,0.7649999999999999,0.8
ZL May25-Aug25.csv,ZL May25-Sep25.csv,0.6649999999999999,0.7000000000000001
ZL May25-Aug25.csv,ZL Dec25-Jul26.csv,0.55,0.45
ZL May25-Aug25.csv,ZL Dec25-Jan26.csv,1.2650000000000001,0.6500000000000001
ZL May25-Aug25.csv,ZL Jan26-Aug26.csv,0.23500000000000001,0.2
ZL May25-Aug25.csv,ZL Mar25-May25.csv,1.2600000000000002,1.25
ZL May25-Aug25.csv,ZL May25-Jul25.csv,1.6650000000000003,1.6500000000000001
ZL May25-Aug25.csv,ZL Dec25-Mar26.csv,0.6750000000000002,0.45
ZL May25-Aug25.csv,ZL Sep25-Dec25.csv,0.865,0.6500000000000001
ZL May25-Aug25.csv,ZL Jul25-Aug25.csv,2.0,2.0
ZL May25-Aug25.csv,ZL Sep25-Mar26.csv,0.31999999999999995,0.25
ZL May25-Sep25.csv,ZL Dec25-Jul26.csv,0.8000000000000002,0.6500000000000001
ZL May25-Sep25.csv,ZL Dec25-Jan26.csv,1.7200000000000002,1.1
ZL May25-Sep25.csv,ZL Jan26-Aug26.csv,0.34500000000000003,0.35000000000000003
ZL May25-Sep25.csv,ZL Mar25-May25.csv,1.7500000000000004,1.6
ZL May25-Sep25.csv,ZL May25-Jul25.csv,2.37,2.3000000000000003
ZL May25-Sep25.csv,ZL Dec25-Mar26.csv,0.9250000000000002,0.9500000000000001
ZL May25-Sep25.csv,ZL Sep25-Dec25.csv,1.29,1.1
ZL May25-Sep25.csv,ZL Jul25-Aug25.csv,2.98,2.9000000000000004
ZL May25-Sep25.csv,ZL Sep25-Mar26.csv,0.42499999999999993,0.4
ZL Dec25-Jul26.csv,ZL Dec25-Jan26.csv,1.175,0.4
ZL Dec25-Jul26.csv,ZL Jan26-Aug26.csv,0.2,0.1
ZL Dec25-Jul26.csv,ZL Mar25-May25.csv,1.105,0.9
ZL Dec25-Jul26.csv,ZL May25-Jul25.csv,1.1800000000000002,1.05
ZL Dec25-Jul26.csv,ZL Dec25-Mar26.csv,0.53,0.15000000000000002
ZL Dec25-Jul26.csv,ZL Sep25-Dec25.csv,1.0,1.1
ZL Dec25-Jul26.csv,ZL Jul25-Aug25.csv,1.895,1.5500000000000003
ZL Dec25-Jul26.csv,ZL Sep25-Mar26.csv,0.28500000000000003,0.05
ZL Dec25-Jan26.csv,ZL Jan26-Aug26.csv,0.12000000000000002,0.1
ZL Dec25-Jan26.csv,ZL Mar25-May25.csv,0.24500000000000002,0.1
ZL Dec25-Jan26.csv,ZL May25-Jul25.csv,0.34,0.30000000000000004
ZL Dec25-Jan26.csv,ZL Dec25-Mar26.csv,0.45,0.5
ZL Dec25-Jan26.csv,ZL Sep25-Dec25.csv,0.19,0.2
ZL Dec25-Jan26.csv,ZL Jul25-Aug25.csv,0.365,0.15000000000000002
ZL Dec25-Jan26.csv,ZL Sep25-Mar26.csv,0.18500000000000003,0.2
ZL Jan26-Aug26.csv,ZL Mar25-May25.csv,0.8600000000000001,0.4
ZL Jan26-Aug26.csv,ZL May25-Jul25.csv,1.185,0.8500000000000001
ZL Jan26-Aug26.csv,ZL Dec25-Mar26.csv,1.1400000000000001,1.2000000000000002
ZL Jan26-Aug26.csv,ZL Sep25-Dec25.csv,0.6799999999999999,0.5
ZL Jan26-Aug26.csv,ZL Jul25-Aug25.csv,1.6900000000000002,0.65
ZL Jan26-Aug26.csv,ZL Sep25-Mar26.csv,0.6100000000000001,0.5
ZL Mar25-May25.csv,ZL May25-Jul25.csv,1.06,1.1
ZL Mar25-May25.csv,ZL Dec25-Mar26.csv,0.30500000000000005,0.25
ZL Mar25-May25.csv,ZL Sep25-Dec25.csv,0.395,0.45
ZL Mar25-May25.csv,ZL Jul25-Aug25.csv,0.9349999999999999,0.95
ZL Mar25-May25.csv,ZL Sep25-Mar26.csv,0.13,0.1
ZL May25-Jul25.csv,ZL Dec25-Mar26.csv,0.4050000000000001,0.2
ZL May25-Jul25.csv,ZL Sep25-Dec25.csv,0.465,0.30000000000000004
ZL May25-Jul25.csv,ZL Jul25-Aug25.csv,1.0,1.0
ZL May25-Jul25.csv,ZL Sep25-Mar26.csv,0.19500000000000006,0.1
ZL Dec25-Mar26.csv,ZL Sep25-Dec25.csv,0.36000000000000004,0.25
ZL Dec25-Mar26.csv,ZL Jul25-Aug25.csv,0.8500000000000002,0.5
ZL Dec25-Mar26.csv,ZL Sep25-Mar26.csv,0.4050000000000001,0.4
ZL Sep25-Dec25.csv,ZL Jul25-Aug25.csv,1.9450000000000003,1.85
ZL Sep25-Dec25.csv,ZL Sep25-Mar26.csv,0.3350000000000001,0.30000000000000004
ZL Jul25-Aug25.csv,ZL Sep25-Mar26.csv,0.12000000000000002,0.1
